customer_id,age,tenure_months,contract_type,internet_service,tech_support,online_security,streaming_service,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,satisfaction_score,avg_monthly_usage_gb,churn
CUST-003477,18,13,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,76.92,1021.61,0,2,276.2,Yes
CUST-003478,42,14,Month-to-month,No internet service,Yes,No,Yes,No,Bank transfer,42.29,534.96,1,4,7.0,No
CUST-003479,62,21,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,70.71,1516.48,2,1,301.7,Yes
CUST-003480,45,63,One year,No internet service,Yes,No,No,No,Credit card,33.27,2092.28,1,2,7.1,No
CUST-003481,38,8,One year,Fiber optic,No,No,Yes,No,Mailed check,82.7,661.76,1,4,356.9,No
CUST-003482,58,7,Month-to-month,DSL,No,No,No,No,Electronic check,43.49,306.09,0,4,59.5,No
CUST-003483,60,0,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,88.62,115.23,0,3,274.6,Yes
CUST-003484,65,15,One year,Fiber optic,No,No,Yes,Yes,Mailed check,82.44,1240.08,0,3,344.0,Yes
CUST-003485,58,23,Month-to-month,Fiber optic,No,No,No,No,Credit card,63.24,1454.07,2,3,357.8,Yes
CUST-003486,61,8,One year,Fiber optic,Yes,No,No,Yes,Mailed check,71.56,553.43,2,3,275.5,Yes
CUST-003487,56,3,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,76.8,216.13,0,4,229.2,Yes
CUST-003488,49,16,Two year,Fiber optic,Yes,No,Yes,Yes,Electronic check,82.66,1335.4,0,3,342.8,No
CUST-003489,46,8,One year,DSL,Yes,No,Yes,No,Mailed check,58.61,473.33,3,1,140.6,No
CUST-003490,41,18,Month-to-month,DSL,No,Yes,No,No,Mailed check,51.41,959.12,2,2,60.1,Yes
CUST-003491,27,67,One year,Fiber optic,No,No,Yes,No,Credit card,65.64,4381.58,2,3,311.5,No
CUST-003492,31,52,Month-to-month,No internet service,No,Yes,Yes,No,Credit card,39.79,2046.0,0,3,5.1,No
CUST-003493,41,29,Two year,DSL,No,Yes,No,Yes,Bank transfer,54.19,1577.51,0,3,152.8,No
CUST-003494,49,29,One year,Fiber optic,No,Yes,No,Yes,Mailed check,69.67,2018.72,3,2,244.6,No
CUST-003495,67,55,Month-to-month,Fiber optic,No,Yes,No,Yes,Electronic check,76.75,4197.28,1,4,268.4,No
CUST-003496,44,7,One year,DSL,Yes,No,No,No,Mailed check,57.26,390.44,2,1,15.7,Yes
CUST-003497,60,28,Month-to-month,DSL,No,Yes,Yes,Yes,Bank transfer,57.91,1635.58,0,3,183.9,No
CUST-003498,61,37,Two year,No internet service,No,Yes,Yes,Yes,Electronic check,38.22,1387.74,0,4,2.6,No
CUST-003499,42,18,Two year,DSL,Yes,Yes,No,Yes,Electronic check,56.4,992.45,0,4,102.5,No
CUST-003500,54,0,One year,No internet service,Yes,Yes,Yes,No,Credit card,44.38,29.81,0,3,2.2,No
CUST-003501,41,11,Month-to-month,DSL,No,No,No,No,Bank transfer,50.73,543.88,1,4,181.0,Yes
CUST-003502,65,51,One year,No internet service,No,No,Yes,No,Mailed check,35.13,1807.49,1,4,0.0,No
CUST-003503,55,42,Month-to-month,DSL,No,Yes,No,Yes,Bank transfer,47.41,1980.12,1,3,155.4,Yes
CUST-003504,27,26,Month-to-month,DSL,No,No,No,No,Mailed check,46.12,1231.75,1,4,184.9,Yes
CUST-003505,47,2,Two year,DSL,No,No,Yes,Yes,Electronic check,53.22,85.58,0,4,6.4,No
CUST-003506,70,17,Month-to-month,DSL,No,No,Yes,No,Credit card,54.58,935.16,0,5,181.1,No
CUST-003507,42,16,Month-to-month,Fiber optic,No,Yes,No,No,Electronic check,78.7,1258.4,2,3,386.1,Yes
CUST-003508,52,1,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,89.73,89.79,1,3,303.0,Yes
CUST-003509,53,9,Two year,Fiber optic,No,Yes,Yes,Yes,Bank transfer,91.9,777.86,0,4,297.2,No
CUST-003510,29,19,Two year,Fiber optic,No,Yes,Yes,Yes,Mailed check,84.39,1581.46,0,3,249.5,No
CUST-003511,53,23,Month-to-month,No internet service,Yes,No,Yes,Yes,Bank transfer,40.92,937.81,1,5,4.7,No
CUST-003512,24,31,Month-to-month,DSL,No,No,Yes,Yes,Credit card,62.1,1885.71,0,4,0.0,No
CUST-003513,36,6,Two year,Fiber optic,No,Yes,Yes,Yes,Electronic check,83.51,442.6,2,3,295.0,No
CUST-003514,61,24,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,83.87,1988.19,2,2,287.5,Yes
CUST-003515,50,10,Two year,Fiber optic,No,No,No,Yes,Electronic check,74.09,747.65,2,5,268.6,No
CUST-003516,40,2,Two year,No internet service,No,Yes,Yes,Yes,Electronic check,32.06,73.66,2,3,2.0,No
CUST-003517,52,14,One year,No internet service,No,No,No,No,Credit card,26.04,340.09,0,4,8.1,No
CUST-003518,44,25,Month-to-month,Fiber optic,No,Yes,No,No,Mailed check,74.8,1865.97,0,3,389.7,No
CUST-003519,45,11,One year,Fiber optic,Yes,Yes,No,Yes,Electronic check,88.3,979.77,1,4,144.8,No
CUST-003520,55,27,Two year,No internet service,Yes,No,No,No,Bank transfer,32.31,898.87,1,3,0.0,No
CUST-003521,34,22,Month-to-month,DSL,No,Yes,Yes,No,Credit card,60.06,1347.04,1,4,65.2,No
CUST-003522,46,7,Two year,No internet service,Yes,No,Yes,Yes,Credit card,45.43,336.24,0,3,8.8,No
CUST-003523,40,1,Month-to-month,Fiber optic,No,Yes,No,No,Mailed check,69.18,58.39,0,5,289.9,No
CUST-003524,21,22,Two year,Fiber optic,No,No,Yes,No,Bank transfer,72.11,1585.43,1,3,434.7,Yes
CUST-003525,31,20,One year,DSL,Yes,No,Yes,No,Electronic check,55.84,1118.23,2,4,177.0,No
CUST-003526,69,5,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,78.38,387.57,0,5,425.0,No
CUST-003527,51,3,Month-to-month,No internet service,No,Yes,No,Yes,Credit card,18.0,26.47,0,4,7.7,No
CUST-003528,25,8,Month-to-month,DSL,No,No,No,Yes,Bank transfer,52.18,446.26,0,3,95.7,No
CUST-003529,22,21,Month-to-month,Fiber optic,No,No,No,No,Bank transfer,57.15,1208.81,0,4,262.5,No
CUST-003530,43,5,Two year,DSL,No,No,No,No,Bank transfer,43.1,232.9,1,3,85.9,No
CUST-003531,68,32,Month-to-month,No internet service,Yes,Yes,Yes,Yes,Bank transfer,44.31,1431.13,0,5,5.5,No
CUST-003532,42,34,Two year,No internet service,No,No,Yes,Yes,Mailed check,32.86,1108.57,0,3,8.6,No
CUST-003533,65,5,Month-to-month,Fiber optic,No,Yes,No,Yes,Bank transfer,66.66,303.32,1,3,403.9,No
CUST-003534,50,2,One year,No internet service,No,Yes,Yes,No,Credit card,43.67,102.36,0,3,2.4,No
CUST-003535,52,4,Two year,Fiber optic,No,Yes,Yes,Yes,Bank transfer,83.82,349.01,1,3,304.4,No
CUST-003536,25,72,One year,No internet service,No,No,No,Yes,Electronic check,19.91,1439.31,2,3,8.0,No
CUST-003537,59,5,Two year,DSL,Yes,No,No,Yes,Mailed check,49.75,291.8,2,4,111.3,No
CUST-003538,40,4,Two year,Fiber optic,No,Yes,Yes,Yes,Bank transfer,85.75,331.67,1,4,287.6,Yes
CUST-003539,58,3,One year,DSL,No,Yes,No,No,Electronic check,57.99,167.68,0,4,68.4,No
CUST-003540,33,1,One year,DSL,Yes,No,No,Yes,Mailed check,66.47,70.6,2,1,110.4,No
CUST-003541,48,2,Month-to-month,DSL,No,No,No,Yes,Electronic check,40.29,70.64,0,5,96.8,No
CUST-003542,50,72,Month-to-month,Fiber optic,Yes,No,Yes,No,Mailed check,84.32,6066.34,0,2,368.0,No
CUST-003543,43,0,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,43.46,64.11,0,4,51.6,No
CUST-003544,51,15,Two year,No internet service,Yes,No,No,Yes,Mailed check,31.4,458.05,3,1,4.8,No
CUST-003545,41,3,One year,Fiber optic,No,No,No,No,Credit card,58.17,162.92,1,3,449.4,No
CUST-003546,35,18,One year,Fiber optic,No,No,No,No,Electronic check,66.38,1206.39,0,4,262.6,No
CUST-003547,69,3,Two year,No internet service,No,No,Yes,Yes,Electronic check,38.17,88.11,0,3,5.4,No
CUST-003548,61,43,Month-to-month,DSL,Yes,No,Yes,No,Mailed check,62.94,2704.78,1,3,95.1,No
CUST-003549,34,56,Two year,DSL,Yes,No,No,Yes,Bank transfer,48.34,2704.35,1,4,218.1,No
CUST-003550,54,30,Month-to-month,No internet service,No,Yes,Yes,No,Credit card,44.59,1350.23,1,4,0.0,No
CUST-003551,34,20,Month-to-month,Fiber optic,No,Yes,No,No,Bank transfer,74.55,1507.07,0,2,426.4,No
CUST-003552,27,26,One year,No internet service,Yes,Yes,No,Yes,Credit card,28.35,733.9,0,4,0.0,No
CUST-003553,61,17,Month-to-month,DSL,No,No,Yes,No,Electronic check,57.7,979.18,0,5,183.7,No
CUST-003554,19,10,One year,Fiber optic,No,No,No,Yes,Electronic check,60.73,606.6,1,5,431.0,No
CUST-003555,59,2,One year,No internet service,No,No,No,Yes,Credit card,25.3,44.44,2,2,0.1,No
CUST-003556,41,29,Two year,DSL,No,No,No,Yes,Electronic check,45.61,1348.53,3,2,142.1,Yes
CUST-003557,42,23,Month-to-month,Fiber optic,No,Yes,No,No,Mailed check,78.64,1818.76,0,3,403.8,No
CUST-003558,51,6,Month-to-month,No internet service,Yes,No,No,Yes,Mailed check,23.34,165.36,0,4,5.0,Yes
CUST-003559,54,15,Month-to-month,No internet service,No,Yes,Yes,No,Credit card,39.14,569.56,1,4,7.4,No
CUST-003560,33,0,Month-to-month,No internet service,Yes,No,No,Yes,Mailed check,27.94,52.96,0,3,2.9,No
CUST-003561,56,14,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Credit card,84.27,1182.17,0,3,348.9,No
CUST-003562,47,9,Month-to-month,Fiber optic,No,Yes,No,No,Bank transfer,68.17,627.21,0,3,311.5,No
CUST-003563,26,1,Two year,DSL,No,No,No,Yes,Electronic check,33.75,0.0,3,2,185.0,Yes
CUST-003564,42,0,Two year,No internet service,No,Yes,No,No,Electronic check,29.4,61.93,0,4,0.8,No
CUST-003565,66,8,Two year,Fiber optic,Yes,Yes,Yes,No,Mailed check,91.27,738.97,1,3,518.5,No
CUST-003566,70,44,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,60.84,2714.24,1,4,99.5,No
CUST-003567,56,64,One year,Fiber optic,No,No,No,Yes,Electronic check,62.49,4021.6,0,3,272.6,Yes
CUST-003568,27,72,Month-to-month,DSL,Yes,Yes,Yes,Yes,Mailed check,65.15,4649.85,0,4,137.1,No
CUST-003569,52,29,Month-to-month,DSL,No,No,No,Yes,Bank transfer,35.71,1066.02,3,2,79.2,Yes
CUST-003570,58,26,Month-to-month,Fiber optic,Yes,No,No,No,Mailed check,78.19,2036.68,2,3,386.8,No
CUST-003571,56,5,Two year,DSL,No,Yes,Yes,Yes,Credit card,65.86,342.14,0,2,122.0,No
CUST-003572,57,1,One year,DSL,No,No,Yes,No,Electronic check,50.24,61.08,1,4,144.7,Yes
CUST-003573,50,42,Month-to-month,DSL,No,No,Yes,No,Credit card,69.62,2922.07,0,5,137.3,Yes
CUST-003574,44,72,One year,No internet service,No,No,No,No,Bank transfer,18.0,1287.91,2,4,4.8,No
CUST-003575,36,13,Two year,Fiber optic,No,No,Yes,No,Credit card,80.57,1061.52,1,3,317.9,Yes
CUST-003576,18,11,Month-to-month,Fiber optic,No,No,Yes,No,Bank transfer,77.02,830.58,2,3,337.9,No
CUST-003577,50,10,Two year,DSL,No,No,No,Yes,Electronic check,38.69,387.47,0,3,242.2,No
CUST-003578,48,5,Month-to-month,DSL,Yes,No,No,No,Credit card,54.75,301.79,1,5,84.6,No
CUST-003579,53,18,Month-to-month,Fiber optic,No,No,No,Yes,Credit card,64.08,1129.05,0,4,242.9,No
CUST-003580,25,47,Two year,No internet service,Yes,No,No,No,Credit card,24.82,1162.56,2,2,7.7,No
CUST-003581,55,9,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,85.6,793.76,0,4,290.1,No
CUST-003582,76,0,One year,Fiber optic,No,No,No,No,Electronic check,68.12,51.76,0,3,255.7,No
CUST-003583,46,29,Month-to-month,No internet service,No,No,No,Yes,Credit card,23.6,646.24,0,3,3.5,Yes
CUST-003584,44,29,One year,No internet service,No,No,No,No,Credit card,18.92,509.04,0,4,5.5,No
CUST-003585,50,53,One year,DSL,No,No,No,Yes,Credit card,46.76,2468.88,2,3,167.5,No
CUST-003586,75,71,Two year,Fiber optic,Yes,Yes,No,No,Bank transfer,78.87,5633.45,0,5,158.4,No
CUST-003587,30,41,Two year,Fiber optic,Yes,No,No,Yes,Credit card,75.5,3080.25,1,3,224.9,No
CUST-003588,48,10,One year,Fiber optic,Yes,No,No,Yes,Bank transfer,68.14,675.64,1,4,228.7,No
CUST-003589,33,7,Month-to-month,DSL,Yes,No,Yes,No,Mailed check,53.13,372.97,1,2,176.2,No
CUST-003590,37,7,Month-to-month,DSL,No,Yes,No,No,Credit card,57.78,426.58,0,3,120.6,No
CUST-003591,44,4,One year,Fiber optic,No,No,Yes,Yes,Electronic check,76.93,324.86,1,3,442.3,Yes
CUST-003592,65,12,Month-to-month,DSL,Yes,No,Yes,Yes,Credit card,67.86,811.25,0,4,197.2,No
CUST-003593,72,40,Month-to-month,DSL,Yes,No,Yes,No,Mailed check,61.58,2475.19,2,2,67.2,No
CUST-003594,52,17,Two year,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,89.88,1549.18,1,5,411.5,No
CUST-003595,39,4,Month-to-month,Fiber optic,No,No,No,Yes,Mailed check,72.6,257.49,1,4,115.9,Yes
CUST-003596,82,0,Month-to-month,No internet service,Yes,Yes,Yes,No,Bank transfer,47.82,40.28,2,4,4.3,No
CUST-003597,39,5,Two year,Fiber optic,Yes,No,No,Yes,Electronic check,84.02,396.09,1,3,374.4,No
CUST-003598,36,29,One year,Fiber optic,No,No,No,No,Credit card,69.46,1999.81,1,2,219.2,No
CUST-003599,18,13,One year,Fiber optic,Yes,No,Yes,Yes,Mailed check,81.66,1074.58,2,1,455.9,No
CUST-003600,66,6,Month-to-month,DSL,Yes,No,Yes,No,Bank transfer,67.21,379.25,2,4,197.3,Yes
CUST-003601,60,3,Month-to-month,DSL,No,Yes,Yes,Yes,Electronic check,71.41,260.42,2,4,97.9,No
CUST-003602,81,1,One year,DSL,Yes,No,No,Yes,Electronic check,54.1,67.28,2,3,43.5,No
CUST-003603,24,51,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,88.23,4488.04,1,2,337.1,No
CUST-003604,67,6,One year,DSL,Yes,No,Yes,No,Electronic check,72.06,429.73,1,3,75.9,No
CUST-003605,46,3,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,73.27,194.05,0,4,247.0,Yes
CUST-003606,57,32,Month-to-month,No internet service,No,No,Yes,No,Mailed check,35.51,1106.83,0,4,7.3,No
CUST-003607,20,12,Month-to-month,No internet service,No,No,No,Yes,Credit card,26.73,313.05,4,4,0.0,Yes
CUST-003608,67,41,Month-to-month,DSL,No,Yes,No,No,Bank transfer,47.16,1959.73,0,2,135.7,No
CUST-003609,57,3,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Electronic check,88.23,236.55,1,3,306.7,No
CUST-003610,44,47,One year,No internet service,Yes,No,No,Yes,Credit card,27.97,1339.25,3,3,2.9,No
CUST-003611,55,2,One year,Fiber optic,No,Yes,No,Yes,Credit card,62.54,121.37,0,4,240.6,No
CUST-003612,34,3,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,76.95,235.62,1,3,412.0,Yes
CUST-003613,36,0,One year,No internet service,No,No,No,Yes,Bank transfer,19.95,21.41,1,4,3.4,No
CUST-003614,38,24,Month-to-month,Fiber optic,No,No,No,Yes,Mailed check,64.63,1566.61,3,2,373.1,No
CUST-003615,18,5,Month-to-month,Fiber optic,Yes,Yes,No,No,Mailed check,82.23,433.1,0,4,411.2,No
CUST-003616,58,72,Two year,DSL,No,No,Yes,No,Mailed check,52.25,3757.71,1,3,181.4,No
CUST-003617,63,2,One year,DSL,Yes,No,Yes,Yes,Mailed check,68.86,147.92,1,3,78.0,No
CUST-003618,34,18,One year,DSL,Yes,No,No,Yes,Mailed check,48.44,897.94,1,5,130.8,No
CUST-003619,50,52,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Mailed check,92.56,4829.4,1,3,237.3,No
CUST-003620,41,4,Month-to-month,DSL,Yes,No,No,No,Bank transfer,58.7,226.54,1,3,208.7,Yes
CUST-003621,50,7,One year,Fiber optic,Yes,Yes,No,Yes,Bank transfer,86.69,602.93,0,2,510.1,No
CUST-003622,36,35,One year,No internet service,No,Yes,No,No,Electronic check,28.32,971.47,0,4,1.3,No
CUST-003623,32,56,One year,Fiber optic,Yes,No,Yes,Yes,Electronic check,82.88,4677.63,0,3,206.1,No
CUST-003624,61,15,Two year,Fiber optic,Yes,No,No,No,Mailed check,69.4,1047.13,0,3,230.4,No
CUST-003625,44,11,Month-to-month,DSL,Yes,No,Yes,No,Mailed check,61.1,644.03,0,3,194.7,Yes
CUST-003626,75,26,Two year,Fiber optic,Yes,No,Yes,Yes,Bank transfer,84.14,2170.84,1,4,436.5,No
CUST-003627,46,17,One year,DSL,Yes,Yes,Yes,No,Bank transfer,67.57,1145.62,0,4,161.1,No
CUST-003628,31,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,92.62,489.94,1,5,389.8,No
CUST-003629,63,43,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,68.97,2961.89,2,3,291.7,No
CUST-003630,54,1,One year,Fiber optic,Yes,No,No,Yes,Mailed check,69.89,81.97,0,3,301.7,No
CUST-003631,56,5,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,71.1,341.21,2,3,198.1,Yes
CUST-003632,63,24,One year,Fiber optic,No,No,No,No,Bank transfer,61.12,1479.77,1,3,284.5,No
CUST-003633,35,15,One year,Fiber optic,No,Yes,No,Yes,Bank transfer,69.29,1065.37,0,4,226.8,No
CUST-003634,43,15,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,75.92,1154.59,0,4,433.9,No
CUST-003635,42,3,Month-to-month,No internet service,No,No,No,No,Credit card,18.0,4.86,0,3,9.5,No
CUST-003636,26,45,One year,DSL,No,No,Yes,No,Mailed check,50.98,2291.05,0,4,106.4,No
CUST-003637,41,6,Month-to-month,Fiber optic,No,No,No,Yes,Credit card,64.11,363.51,0,2,285.1,No
CUST-003638,65,25,Two year,Fiber optic,No,No,Yes,Yes,Credit card,71.3,1795.92,1,3,147.0,No
CUST-003639,49,0,Month-to-month,Fiber optic,No,No,No,No,Electronic check,71.68,73.08,0,5,260.5,Yes
CUST-003640,25,15,Two year,Fiber optic,No,No,No,Yes,Credit card,61.51,956.88,2,3,205.5,No
CUST-003641,22,18,Month-to-month,DSL,Yes,Yes,No,No,Mailed check,59.24,1059.67,2,3,223.9,No
CUST-003642,70,69,Month-to-month,Fiber optic,No,No,Yes,Yes,Credit card,79.27,5471.09,0,4,209.7,No
CUST-003643,44,41,One year,No internet service,No,No,No,Yes,Credit card,18.0,735.54,1,4,0.2,No
CUST-003644,35,72,Month-to-month,No internet service,No,No,No,No,Mailed check,18.0,1310.37,1,3,5.7,No
CUST-003645,41,7,Month-to-month,Fiber optic,No,No,No,No,Mailed check,61.85,413.52,3,2,205.8,Yes
CUST-003646,23,39,Month-to-month,Fiber optic,No,Yes,No,Yes,Bank transfer,74.91,2901.49,0,3,438.8,No
CUST-003647,66,9,One year,Fiber optic,No,No,Yes,No,Mailed check,86.16,764.17,3,3,331.9,Yes
CUST-003648,39,4,One year,Fiber optic,No,Yes,Yes,Yes,Bank transfer,92.28,380.82,0,5,321.4,No
CUST-003649,66,41,Month-to-month,DSL,No,Yes,Yes,Yes,Mailed check,69.37,2864.95,1,2,169.8,No
CUST-003650,46,23,Month-to-month,Fiber optic,No,No,No,Yes,Mailed check,58.8,1350.54,2,2,266.6,No
CUST-003651,66,47,Month-to-month,Fiber optic,No,No,No,No,Mailed check,60.62,2860.97,0,4,288.4,No
CUST-003652,49,7,Two year,Fiber optic,No,No,Yes,No,Credit card,83.94,597.74,1,3,202.5,No
CUST-003653,58,18,Month-to-month,DSL,Yes,No,No,No,Bank transfer,60.63,1090.19,0,2,148.0,No
CUST-003654,56,19,One year,Fiber optic,No,No,No,Yes,Bank transfer,68.98,1308.99,1,4,315.5,Yes
CUST-003655,54,8,Month-to-month,No internet service,No,Yes,Yes,No,Credit card,42.03,351.49,1,3,2.0,Yes
CUST-003656,50,45,One year,Fiber optic,No,Yes,No,Yes,Credit card,68.85,3136.56,0,4,281.1,No
CUST-003657,42,4,Two year,Fiber optic,Yes,No,No,Yes,Mailed check,81.58,346.08,1,4,315.1,No
CUST-003658,74,36,Month-to-month,DSL,Yes,No,No,No,Electronic check,49.34,1800.3,2,2,58.8,Yes
CUST-003659,31,72,One year,DSL,Yes,No,Yes,Yes,Mailed check,56.95,4141.18,0,2,88.5,No
CUST-003660,45,6,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Bank transfer,83.01,484.1,0,5,238.5,No
CUST-003661,45,8,One year,DSL,No,No,Yes,No,Electronic check,54.09,446.75,1,3,189.2,No
CUST-003662,51,16,Month-to-month,Fiber optic,No,No,Yes,No,Credit card,70.51,1157.29,0,5,274.7,Yes
CUST-003663,39,72,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Electronic check,87.39,6310.86,1,4,363.0,No
CUST-003664,50,2,Month-to-month,Fiber optic,No,No,Yes,No,Electronic check,67.86,123.74,0,5,346.5,Yes
CUST-003665,42,6,Month-to-month,DSL,No,No,No,No,Bank transfer,47.27,267.68,1,2,81.7,No
CUST-003666,21,18,Two year,DSL,No,No,No,Yes,Bank transfer,42.77,802.52,0,3,45.0,No
CUST-003667,45,2,One year,DSL,No,Yes,Yes,No,Mailed check,71.01,150.33,0,4,89.7,No
CUST-003668,28,39,Month-to-month,No internet service,No,Yes,No,Yes,Credit card,28.29,1109.42,0,3,10.7,No
CUST-003669,19,4,Month-to-month,DSL,No,Yes,No,Yes,Credit card,56.37,225.87,0,3,97.3,No
CUST-003670,47,1,One year,No internet service,No,No,Yes,Yes,Electronic check,26.58,56.78,2,4,7.8,No
CUST-003671,52,8,Month-to-month,DSL,Yes,Yes,Yes,Yes,Credit card,62.53,519.72,1,3,154.0,No
CUST-003672,53,46,Month-to-month,DSL,No,No,No,No,Bank transfer,43.19,1983.02,1,3,168.5,No
CUST-003673,54,4,One year,DSL,No,No,No,Yes,Mailed check,48.06,210.47,0,3,79.3,No
CUST-003674,18,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Credit card,91.36,186.28,1,3,489.6,No
CUST-003675,25,10,Month-to-month,Fiber optic,No,Yes,No,Yes,Credit card,76.75,784.94,1,3,262.7,Yes
CUST-003676,75,43,Month-to-month,DSL,No,Yes,No,No,Bank transfer,53.73,2337.51,1,3,107.3,No
CUST-003677,29,6,Month-to-month,Fiber optic,No,No,No,Yes,Mailed check,59.75,383.23,2,2,404.4,Yes
CUST-003678,54,34,One year,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,93.32,3138.37,0,4,279.3,No
CUST-003679,35,33,One year,No internet service,Yes,No,No,No,Mailed check,28.86,962.65,0,4,1.2,No
CUST-003680,46,8,Two year,DSL,No,No,Yes,Yes,Bank transfer,63.35,536.36,1,4,145.1,No
CUST-003681,36,15,Month-to-month,Fiber optic,No,Yes,Yes,No,Bank transfer,78.37,1161.17,2,3,246.6,Yes
CUST-003682,53,7,One year,Fiber optic,No,No,No,Yes,Credit card,61.68,471.54,0,2,181.5,No
CUST-003683,47,6,Two year,No internet service,Yes,No,No,Yes,Mailed check,29.98,192.29,0,5,3.8,No
CUST-003684,38,20,One year,No internet service,Yes,No,Yes,Yes,Bank transfer,47.07,960.57,1,3,3.6,No
CUST-003685,29,72,Two year,DSL,Yes,Yes,Yes,No,Bank transfer,70.0,5059.15,1,4,184.3,No
CUST-003686,49,11,Two year,Fiber optic,No,Yes,Yes,No,Bank transfer,85.98,918.89,1,2,449.5,No
CUST-003687,27,72,Two year,Fiber optic,No,Yes,No,Yes,Credit card,71.18,5144.87,1,3,336.0,No
CUST-003688,51,13,Two year,Fiber optic,Yes,No,Yes,No,Credit card,84.79,1112.13,0,5,318.8,No
CUST-003689,84,22,One year,No internet service,No,No,No,No,Electronic check,25.76,557.76,4,4,4.0,No
CUST-003690,65,11,Month-to-month,DSL,No,No,No,Yes,Credit card,45.55,533.52,0,3,155.4,No
CUST-003691,56,4,Two year,DSL,No,Yes,Yes,Yes,Credit card,60.79,205.26,1,4,115.9,No
CUST-003692,44,1,Two year,Fiber optic,Yes,Yes,No,Yes,Electronic check,76.49,64.24,1,4,201.0,No
CUST-003693,18,55,Month-to-month,No internet service,No,No,No,Yes,Bank transfer,18.46,1044.37,0,5,6.4,No
CUST-003694,25,8,Month-to-month,Fiber optic,No,Yes,No,No,Bank transfer,67.54,560.5,3,3,453.6,Yes
CUST-003695,64,66,Month-to-month,Fiber optic,Yes,No,No,No,Mailed check,71.81,4728.71,2,4,221.6,No
CUST-003696,33,13,Two year,DSL,Yes,No,Yes,No,Credit card,65.29,834.53,0,3,114.8,No
CUST-003697,35,0,Month-to-month,DSL,No,No,Yes,No,Credit card,58.43,55.19,2,2,97.4,Yes
CUST-003698,43,17,Month-to-month,No internet service,Yes,Yes,Yes,No,Electronic check,41.07,706.02,1,4,0.1,No
CUST-003699,29,48,Month-to-month,DSL,No,Yes,Yes,No,Electronic check,60.9,2916.33,0,2,238.5,Yes
CUST-003700,27,22,Month-to-month,No internet service,No,No,No,No,Electronic check,18.14,399.36,0,4,5.8,No
CUST-003701,44,40,Two year,Fiber optic,Yes,Yes,Yes,No,Credit card,87.18,3491.05,0,2,373.9,No
CUST-003702,32,16,Month-to-month,Fiber optic,No,No,Yes,No,Electronic check,74.1,1181.16,1,3,565.2,Yes
CUST-003703,34,5,Month-to-month,Fiber optic,No,No,No,No,Bank transfer,69.5,340.95,2,2,333.1,Yes
CUST-003704,33,11,Month-to-month,Fiber optic,No,No,Yes,Yes,Bank transfer,83.82,901.03,2,4,153.9,Yes
CUST-003705,53,21,One year,No internet service,Yes,No,No,Yes,Electronic check,26.43,557.05,1,2,4.7,No
CUST-003706,42,42,One year,Fiber optic,No,Yes,Yes,No,Electronic check,79.44,3338.1,0,4,276.1,No
CUST-003707,42,3,Month-to-month,Fiber optic,No,Yes,No,Yes,Credit card,70.59,195.58,0,3,289.4,Yes
CUST-003708,54,51,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Mailed check,85.42,4364.61,1,3,286.1,No
CUST-003709,43,1,Two year,DSL,Yes,Yes,No,Yes,Mailed check,62.46,88.55,0,3,184.0,No
CUST-003710,41,0,One year,No internet service,No,Yes,No,Yes,Mailed check,24.02,27.83,1,5,2.9,No
CUST-003711,52,6,One year,No internet service,No,No,Yes,Yes,Electronic check,29.29,186.87,2,2,7.4,Yes
CUST-003712,55,28,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Mailed check,97.26,2745.56,0,4,141.6,No
CUST-003713,43,3,Two year,DSL,Yes,Yes,No,No,Electronic check,52.53,159.43,1,3,163.7,No
CUST-003714,46,58,One year,Fiber optic,No,No,No,No,Electronic check,69.51,4051.96,0,3,152.4,No
